open,high,low,close,volume,num_trades,taker_base_vol,taker_quote_vol,month,day,year
101289.30,101372.70,101235.00,101372.60,547.152,10403,295.014,29889991.42720,12,11,2024
101372.70,101469.70,101331.80,101385.70,327.811,8391,205.258,20816135.90190,12,11,2024
101385.70,101385.70,101214.70,101222.50,229.335,7010,71.056,7196110.62230,12,11,2024
101222.60,101254.10,101203.20,101254.00,125.561,5079,52.649,5329970.97340,12,11,2024
101254.00,101293.30,101190.50,101201.20,252.642,6712,76.299,7724905.82970,12,11,2024
101201.20,101283.10,101168.00,101269.10,305.151,6528,224.915,22765446.74440,12,11,2024
101269.10,101299.50,101236.40,101236.40,176.949,4720,126.252,12786703.94070,12,11,2024
101236.50,101279.10,101154.60,101190.30,285.456,6260,73.919,7481784.81460,12,11,2024
101190.20,101191.80,101035.70,101049.60,411.352,8327,88.855,8983583.97920,12,11,2024
101049.60,101160.20,101049.60,101115.30,325.316,6410,223.363,22583284.76570,12,11,2024
101115.30,101184.80,101031.00,101036.20,419.617,9847,208.381,21070252.66180,12,12,2024
101036.20,101146.40,101000.00,101059.20,305.361,8293,128.693,13008193.01950,12,12,2024
101059.10,101081.80,100955.60,101048.10,507.146,10539,199.315,20131210.75740,12,12,2024
101048.10,101172.00,100979.10,101098.60,581.195,10830,300.787,30407832.77720,12,12,2024
101089.60,101089.60,100867.80,100873.80,523.485,10503,155.511,15695592.31260,12,12,2024
100873.90,100950.50,100829.10,100837.80,317.420,7889,124.536,12563690.33650,12,12,2024
100837.90,100917.90,100837.80,100917.90,342.980,7911,186.627,18828152.58680,12,12,2024
100917.90,100975.70,100848.30,100849.90,283.543,7296,169.750,17126048.57070,12,12,2024
100849.80,100874.20,100733.70,100752.10,415.672,8438,106.676,10752972.14220,12,12,2024
100752.10,100786.00,100569.60,100574.00,774.363,12781,266.410,26819763.79930,12,12,2024
100574.00,100784.30,100538.40,100667.70,598.155,14713,328.174,33025503.27790,12,12,2024
100667.70,100784.10,100638.00,100750.80,344.444,8963,199.000,20041877.40040,12,12,2024
100750.80,100829.90,100668.60,100739.30,373.474,9219,213.196,21481494.31880,12,12,2024
100739.30,100762.30,100552.50,100597.50,392.650,8962,151.916,15288892.75840,12,12,2024
100597.60,100708.00,100550.00,100705.50,413.811,8342,196.958,19819926.65330,12,12,2024
100705.50,100808.00,100624.40,100797.20,527.293,9330,370.961,37363074.14820,12,12,2024
100797.20,100857.90,100538.90,100599.00,563.020,10869,243.289,24507318.07530,12,12,2024
100599.10,100790.50,100599.10,100769.20,319.470,6698,174.829,17609357.68690,12,12,2024
100769.20,100774.00,100469.40,100503.60,543.477,11256,204.145,20531115.49110,12,12,2024
100503.70,100568.00,100482.10,100506.50,279.547,6428,128.814,12947339.88050,12,12,2024
100506.40,100641.00,100470.10,100522.30,401.031,9153,236.265,23757813.40210,12,12,2024
100522.40,100575.70,100448.00,100457.00,415.355,8624,188.043,18901669.67080,12,12,2024
100457.00,100457.00,100323.00,100329.90,594.089,10680,114.726,11516635.84920,12,12,2024
100329.90,100509.60,100309.80,100485.90,517.385,8988,331.587,33292621.02930,12,12,2024
100485.90,100689.20,100485.90,100685.00,549.936,10760,425.195,42775472.95810,12,12,2024
100684.90,100725.00,100615.10,100635.20,496.837,9058,284.404,28636014.63210,12,12,2024
100635.20,100696.80,100585.50,100585.50,164.835,5478,80.676,8120079.27740,12,12,2024
100585.50,100720.00,100575.60,100708.60,278.391,6252,169.185,17033948.11790,12,12,2024
100708.60,100821.50,100684.30,100710.20,515.726,9099,268.336,27036362.29670,12,12,2024
100710.20,100780.00,100704.60,100763.90,251.121,6078,148.081,14918038.23620,12,12,2024
100763.80,100800.00,100727.40,100730.90,440.189,7107,216.647,21834327.70900,12,12,2024
100730.90,100800.00,100687.60,100798.80,264.658,6873,129.099,13007723.45510,12,12,2024
100798.80,100849.20,100754.40,100830.50,372.233,7454,195.947,19752516.56910,12,12,2024
100830.60,101086.00,100830.50,100893.80,979.436,14907,600.699,60645328.44160,12,12,2024
100893.80,101000.00,100880.00,100988.70,371.217,8021,204.332,20627305.30640,12,12,2024
100988.80,101804.80,100988.70,101804.80,2634.163,42579,1820.030,184729727.83160,12,12,2024
101804.80,101812.30,101142.40,101281.10,1871.326,32353,578.884,58729698.27610,12,12,2024
101281.10,101475.00,101084.10,101310.00,986.702,19319,451.958,45785418.19620,12,12,2024
101310.00,101391.90,101228.60,101291.10,594.904,14175,248.312,25159486.71070,12,12,2024
101291.10,101313.10,101112.40,101124.00,523.604,12355,188.121,19039393.37730,12,12,2024
101124.10,101370.20,101122.80,101263.20,578.221,13526,324.682,32879740.43970,12,12,2024
101263.10,101486.70,101242.00,101453.40,847.938,14484,600.095,60819318.11580,12,12,2024
101453.30,101528.00,101307.50,101316.10,427.029,12250,163.178,16553876.07530,12,12,2024
101316.10,101365.00,101177.80,101281.70,545.148,11860,235.682,23871546.47460,12,12,2024
101281.80,101281.80,101035.00,101046.30,657.942,13703,188.439,19062996.66170,12,12,2024
101046.20,101148.70,100953.10,100956.70,732.250,15608,260.332,26309744.51300,12,12,2024
100956.60,101016.00,100926.10,100926.10,432.713,9767,172.572,17424354.24460,12,12,2024
100926.10,101000.00,100760.00,101000.00,964.463,15354,410.127,41375645.18070,12,12,2024
101000.00,101052.30,100919.20,101021.00,429.750,10525,234.243,23655650.53600,12,12,2024
101021.10,101162.10,101021.00,101080.80,367.079,8561,223.680,22619062.22310,12,12,2024
101080.80,101088.80,100828.90,100869.50,411.345,9996,135.551,13675903.82250,12,12,2024
100869.60,100869.60,100778.80,100824.40,303.323,7869,119.846,12082405.88630,12,12,2024
100824.30,101050.00,100824.30,100839.40,522.984,9821,356.240,35948063.04080,12,12,2024
100839.50,100857.90,100750.00,100849.40,326.617,7955,126.326,12733274.13380,12,12,2024
100849.30,100950.50,100800.00,100802.00,309.298,8038,150.842,15217663.43890,12,12,2024
100802.10,100863.90,100783.80,100783.80,232.894,5978,127.561,12859039.40640,12,12,2024
100783.80,100812.30,100751.30,100808.80,335.700,5551,165.481,16676172.31230,12,12,2024
